date,campaign_id,campaign_name,installs,d1_revenue,d7_revenue
2025-10-07,FB-100000,UA - Retargeting - Value | Android | US | Carousel,69,268.8,1265.78
2025-10-14,FB-100182,UA - Prospecting - Broad | Android | APAC | UGC,72,196.74,741.91
2025-10-14,FB-100183,UA - Lookalike - 1% | Android | EU | Static,93,402.46,2131.43
2025-10-14,FB-100184,UA - Lookalike - 5% | Android | EU | Video,100,270.22,894.7
2025-10-14,FB-100185,UA - Lookalike - 5% | Android | MENA | UGC,280,977.79,4198.63
2025-10-14,FB-100186,UA - Lookalike - 5% | iOS | LATAM | Playables,24,106.81,524.33
2025-10-14,FB-100187,UA - Prospecting - Broad | iOS | MENA | Playables,176,464.69,1825.3
2025-10-14,FB-100188,UA - Lookalike - 1% | Android | EU | Static,86,291.75,886.92
2025-10-14,FB-100189,UA - Retargeting - Value | Android | EU | Static,32,146.4,732.59
2025-10-14,FB-100190,UA - Lookalike - 5% | Android | EU | Video,27,72.54,236.55
2025-10-14,FB-100191,UA - Lookalike - 1% | iOS | MENA | UGC,100,298.98,1050.62
2025-10-14,FB-100192,UA - Lookalike - 1% | Android | EU | Carousel,121,415.39,2049.95
2025-10-14,FB-100193,UA - Lookalike - 1% | iOS | US | Static,73,233.23,1013.62
2025-10-14,FB-100194,UA - Retargeting - Value | Android | APAC | Video,10,37.04,222.24
2025-10-14,FB-100195,UA - Prospecting - Broad | Android | LATAM | Static,61,137.49,560.82
2025-10-14,FB-100196,UA - Lookalike - 1% | Android | EU | Carousel,89,298.08,1138.96
2025-10-14,FB-100197,UA - Lookalike - 1% | iOS | US | UGC,21,72.19,362.25
2025-10-14,FB-100198,UA - Lookalike - 5% | iOS | LATAM | Playables,67,287.75,1387.24
2025-10-14,FB-100199,UA - Prospecting - Broad | iOS | US | Playables,74,225.36,807.92
2025-10-14,FB-100200,UA - Lookalike - 1% | iOS | LATAM | Playables,14,57.46,311.32
2025-10-14,FB-100201,UA - Prospecting - Broad | Android | US | Static,59,180.27,737.12
2025-10-14,FB-100202,UA - Retargeting - Value | iOS | MENA | Video,87,409.62,1908.42
2025-10-14,FB-100203,UA - Lookalike - 1% | iOS | MENA | UGC,63,278.18,1086.01
2025-10-14,FB-100204,UA - Lookalike - 5% | Android | MENA | UGC,121,480.84,1454.06
2025-10-14,FB-100205,UA - Lookalike - 5% | Android | APAC | Carousel,221,795.11,3581.18
2025-10-14,FB-100206,UA - Retargeting - Value | iOS | LATAM | Video,31,139.66,664.5
2025-10-14,FB-100207,UA - Lookalike - 1% | iOS | APAC | UGC,38,131.38,581.62
2025-10-14,FB-100208,UA - Lookalike - 5% | iOS | MENA | Video,56,249.34,756.5
2025-10-14,FB-100209,UA - Lookalike - 1% | Android | LATAM | Carousel,54,199.72,724.98
2025-10-14,FB-100210,UA - Prospecting - Broad | Android | APAC | Playables,32,74.91,300.84
2025-10-14,FB-100211,UA - Retargeting - Value | iOS | APAC | Video,26,99.16,501.95
2025-10-14,FB-100212,UA - Lookalike - 5% | iOS | MENA | UGC,11,34.79,111.26
2025-10-14,FB-100213,UA - Retargeting - Value | Android | EU | Carousel,119,580.59,2834.44
2025-10-14,FB-100214,UA - Prospecting - Broad | iOS | APAC | UGC,51,158.95,520.08
2025-10-14,FB-100215,UA - Retargeting - Value | Android | MENA | Static,73,314.03,1457.73
2025-10-14,FB-100216,UA - Lookalike - 5% | iOS | MENA | Video,78,298.16,1548.94
2025-10-14,FB-100217,UA - Lookalike - 5% | Android | EU | Video,38,168.14,600.6
2025-10-14,FB-100218,UA - Lookalike - 1% | Android | EU | UGC,74,230.48,907.86
2025-10-14,FB-100219,UA - Lookalike - 5% | iOS | APAC | UGC,27,90.15,352.85
2025-10-14,FB-100220,UA - Retargeting - Value | Android | APAC | Playables,117,477.2,2180.8
2025-10-14,FB-100221,UA - Retargeting - Value | iOS | EU | Playables,44,234.97,1409.82
2025-10-14,FB-100222,UA - Lookalike - 1% | Android | LATAM | UGC,130,414.88,1981.47
2025-10-14,FB-100223,UA - Lookalike - 1% | iOS | US | Carousel,99,315.28,1623.06
2025-10-14,FB-100224,UA - Lookalike - 5% | iOS | EU | UGC,155,466.53,2169.83
2025-10-14,FB-100225,UA - Lookalike - 5% | iOS | LATAM | Playables,82,271.45,1412.9
2025-10-14,FB-100226,UA - Retargeting - Value | iOS | LATAM | Static,70,305.92,1716.21
2025-10-14,FB-100227,UA - Prospecting - Broad | iOS | EU | UGC,34,156.78,634.18
2025-10-14,FB-100228,UA - Lookalike - 5% | iOS | APAC | UGC,30,126.39,490.01
2025-10-14,FB-100229,UA - Retargeting - Value | Android | APAC | Video,71,315.48,1712.74
2025-10-14,FB-100230,UA - Prospecting - Broad | iOS | US | UGC,75,328.81,1053.51
2025-10-14,FB-100231,UA - Lookalike - 5% | iOS | US | Static,53,185.83,716.56
2025-10-14,FB-100232,UA - Lookalike - 1% | Android | US | UGC,53,222.27,961.76
2025-10-14,FB-100233,UA - Prospecting - Broad | iOS | MENA | UGC,26,66.36,261.26
2025-10-14,FB-100234,UA - Lookalike - 1% | iOS | MENA | UGC,44,196.27,826.69
2025-10-14,FB-100235,UA - Prospecting - Broad | iOS | MENA | Video,53,183.52,928.98
2025-10-14,FB-100236,UA - Prospecting - Broad | Android | LATAM | Static,93,211.06,825.88
2025-10-14,FB-100237,UA - Lookalike - 5% | iOS | US | Video,39,139.0,631.62
2025-10-14,FB-100238,UA - Prospecting - Broad | Android | LATAM | Video,150,397.12,1559.09
2025-10-14,FB-100239,UA - Lookalike - 1% | iOS | US | Carousel,78,379.67,1660.68
2025-10-14,FB-100240,UA - Retargeting - Value | iOS | APAC | Static,28,133.16,669.13
2025-10-14,FB-100241,UA - Retargeting - Value | iOS | MENA | Static,24,112.01,672.06
2025-10-14,FB-100242,UA - Lookalike - 5% | Android | US | Playables,47,161.72,781.75
2025-10-14,FB-100243,UA - Retargeting - Value | Android | APAC | Playables,24,84.67,407.86
2025-10-14,FB-100244,UA - Lookalike - 5% | Android | APAC | Carousel,40,155.07,526.31
2025-10-14,FB-100245,UA - Lookalike - 1% | iOS | US | UGC,129,492.72,1999.95
2025-10-14,FB-100246,UA - Lookalike - 1% | Android | US | UGC,92,278.61,955.91
2025-10-14,FB-100247,UA - Lookalike - 5% | iOS | APAC | Carousel,141,407.93,1591.33
2025-10-14,FB-100248,UA - Lookalike - 5% | iOS | EU | UGC,116,463.01,2292.83
2025-10-14,FB-100249,UA - Lookalike - 1% | Android | EU | UGC,85,381.44,1682.53
2025-10-14,FB-100250,UA - Lookalike - 5% | iOS | LATAM | Video,65,271.23,1132.93
2025-10-14,FB-100251,UA - Prospecting - Broad | iOS | US | Playables,25,105.32,407.8
2025-10-14,FB-100252,UA - Lookalike - 1% | iOS | LATAM | Static,27,69.99,301.66
2025-10-14,FB-100253,UA - Lookalike - 1% | Android | EU | Playables,70,256.13,859.06
2025-10-14,FB-100254,UA - Lookalike - 1% | Android | US | Video,99,282.27,1397.24
2025-10-14,FB-100255,UA - Lookalike - 1% | iOS | US | Playables,18,78.22,359.58
2025-10-14,FB-100256,UA - Lookalike - 1% | Android | US | Carousel,99,425.92,1319.93
2025-10-14,FB-100257,UA - Retargeting - Value | iOS | EU | Static,4,19.8,83.87
2025-10-14,FB-100258,UA - Lookalike - 1% | iOS | MENA | Playables,53,152.49,545.3
2025-10-14,FB-100259,UA - Lookalike - 1% | Android | LATAM | UGC,59,230.34,1257.66
2025-10-14,FB-100260,UA - Prospecting - Broad | iOS | US | UGC,51,172.27,807.77
2025-10-14,FB-100261,UA - Lookalike - 1% | Android | EU | UGC,104,467.47,2438.79
2025-10-14,FB-100262,UA - Lookalike - 1% | Android | APAC | Video,36,117.35,447.22
2025-10-14,FB-100263,UA - Lookalike - 1% | Android | APAC | Carousel,164,475.12,2364.2
2025-10-14,FB-100264,UA - Retargeting - Value | iOS | LATAM | Video,15,50.15,300.9
2025-10-14,FB-100265,UA - Lookalike - 1% | iOS | US | Playables,50,177.79,907.62
2025-10-14,FB-100266,UA - Lookalike - 1% | Android | US | UGC,73,264.02,1096.48
2025-10-14,FB-100267,UA - Prospecting - Broad | iOS | US | Static,24,103.97,459.86
2025-10-14,FB-100268,UA - Prospecting - Broad | Android | LATAM | UGC,134,403.73,1695.67
2025-10-14,FB-100269,UA - Retargeting - Value | Android | EU | Playables,93,357.04,1823.76
2025-10-14,FB-100270,UA - Lookalike - 5% | iOS | APAC | Carousel,50,156.35,795.35
2025-10-14,FB-100271,UA - Lookalike - 5% | Android | APAC | Video,36,108.99,365.33
2025-10-14,FB-100272,UA - Lookalike - 1% | iOS | LATAM | Video,115,318.47,1572.92
2025-10-14,FB-100273,UA - Retargeting - Value | Android | APAC | UGC,27,124.25,628.21
2025-10-14,FB-100274,UA - Lookalike - 1% | iOS | US | Carousel,39,123.16,434.02
2025-10-14,FB-100275,UA - Retargeting - Value | Android | APAC | Carousel,19,79.58,420.02
2025-10-14,FB-100276,UA - Retargeting - Value | Android | APAC | Video,25,103.47,601.16
2025-10-14,FB-100277,UA - Retargeting - Value | Android | US | Carousel,88,319.54,1917.24
2025-10-14,FB-100278,UA - Prospecting - Broad | Android | MENA | Static,15,33.11,176.58
2025-10-14,FB-100279,UA - Retargeting - Value | Android | MENA | Static,80,257.77,1414.9
2025-10-14,FB-100280,UA - Prospecting - Broad | iOS | EU | Playables,7,34.22,151.05
2025-10-14,FB-100281,UA - Lookalike - 1% | iOS | EU | Static,59,277.64,1470.94
2025-10-14,FB-100282,UA - Retargeting - Value | Android | US | Video,45,193.43,935.62
2025-10-14,FB-100283,UA - Lookalike - 1% | Android | LATAM | Static,285,1091.86,4130.51
2025-10-14,FB-100284,UA - Prospecting - Broad | Android | EU | Carousel,38,130.79,413.3
2025-10-14,FB-100285,UA - Prospecting - Broad | Android | APAC | Playables,175,456.0,1427.74
2025-10-14,FB-100286,UA - Lookalike - 1% | Android | APAC | UGC,215,845.81,4428.66
2025-10-14,FB-100287,UA - Retargeting - Value | Android | APAC | Playables,29,107.7,592.46
2025-10-14,FB-100288,UA - Lookalike - 5% | Android | MENA | Carousel,256,760.19,3111.46
2025-10-14,FB-100289,UA - Lookalike - 5% | Android | US | UGC,177,560.13,1889.88
2025-10-14,FB-100290,UA - Lookalike - 5% | iOS | US | UGC,45,140.12,627.32
2025-10-14,FB-100291,UA - Retargeting - Value | Android | US | Carousel,28,134.7,794.73
2025-10-14,FB-100292,UA - Lookalike - 1% | Android | EU | Carousel,52,212.51,796.91
2025-10-14,FB-100293,UA - Lookalike - 1% | iOS | MENA | Playables,76,274.57,1473.89
2025-10-14,FB-100294,UA - Lookalike - 5% | iOS | MENA | Playables,57,188.27,912.17
2025-10-14,FB-100295,UA - Retargeting - Value | Android | US | Playables,39,184.01,778.18
2025-10-14,FB-100296,UA - Lookalike - 5% | iOS | APAC | Static,106,423.72,1794.03
2025-10-14,FB-100297,UA - Lookalike - 5% | iOS | APAC | UGC,70,181.11,692.02
2025-10-14,FB-100298,UA - Lookalike - 1% | Android | LATAM | UGC,159,480.13,2493.8
2025-10-14,FB-100299,UA - Lookalike - 5% | iOS | LATAM | Static,86,285.69,1259.61
2025-10-14,FB-100300,UA - Prospecting - Broad | Android | US | Video,62,221.83,909.06
2025-10-14,FB-100301,UA - Retargeting - Value | iOS | US | Carousel,3,13.81,75.15
2025-10-14,FB-100302,UA - Lookalike - 1% | Android | MENA | Playables,151,333.63,1040.26
2025-10-14,FB-100303,UA - Lookalike - 5% | Android | APAC | Carousel,190,391.13,1656.83
2025-10-14,FB-100304,UA - Lookalike - 1% | Android | LATAM | Playables,337,1035.87,3123.15
2025-10-14,FB-100305,UA - Retargeting - Value | iOS | US | Playables,60,259.07,1274.37
2025-10-14,FB-100306,UA - Prospecting - Broad | Android | APAC | Static,60,171.34,570.22
2025-10-14,FB-100307,UA - Prospecting - Broad | iOS | MENA | Carousel,44,176.85,662.83
2025-10-14,FB-100308,UA - Lookalike - 5% | iOS | MENA | Static,68,191.55,1030.54
2025-10-14,FB-100309,UA - Prospecting - Broad | Android | MENA | Carousel,68,265.71,1105.35
2025-10-14,FB-100310,UA - Lookalike - 1% | Android | LATAM | Carousel,112,396.56,1531.91
2025-10-14,FB-100311,UA - Retargeting - Value | iOS | US | Static,26,143.17,712.7
2025-10-14,FB-100312,UA - Prospecting - Broad | iOS | US | Static,31,114.22,458.36
2025-10-14,FB-100313,UA - Lookalike - 5% | Android | MENA | Static,37,137.62,598.51
2025-10-14,FB-100314,UA - Retargeting - Value | iOS | APAC | Carousel,78,279.77,1152.09
2025-10-14,FB-100315,UA - Prospecting - Broad | iOS | LATAM | Carousel,72,233.52,897.42
2025-10-14,FB-100316,UA - Prospecting - Broad | Android | EU | Static,23,61.04,290.73
2025-10-14,FB-100317,UA - Lookalike - 5% | Android | LATAM | UGC,180,555.01,2215.04
2025-10-14,FB-100318,UA - Lookalike - 5% | iOS | MENA | UGC,151,637.75,2732.12
2025-10-14,FB-100319,UA - Prospecting - Broad | iOS | EU | Playables,7,25.57,94.35
2025-10-14,FB-100320,UA - Lookalike - 1% | iOS | APAC | Video,167,564.19,2822.08
2025-10-14,FB-100321,UA - Prospecting - Broad | iOS | MENA | Carousel,97,350.92,1852.16
2025-10-14,FB-100322,UA - Prospecting - Broad | Android | APAC | Playables,88,348.88,1604.5
2025-10-14,FB-100323,UA - Retargeting - Value | Android | EU | Carousel,20,103.41,620.46
2025-10-14,FB-100324,UA - Lookalike - 1% | Android | LATAM | Carousel,63,180.26,642.27
2025-10-14,FB-100325,UA - Lookalike - 5% | Android | US | UGC,88,313.93,1488.34
2025-10-14,FB-100326,UA - Retargeting - Value | Android | EU | UGC,26,108.96,605.82
2025-10-14,FB-100327,UA - Prospecting - Broad | iOS | US | UGC,37,158.02,848.25
2025-10-14,FB-100328,UA - Prospecting - Broad | iOS | US | UGC,11,45.69,155.35
2025-10-14,FB-100329,UA - Lookalike - 5% | iOS | MENA | UGC,14,54.2,266.66
2025-10-14,FB-100330,UA - Lookalike - 5% | iOS | LATAM | Video,56,246.5,1303.74
2025-10-14,FB-100331,UA - Lookalike - 5% | Android | LATAM | Static,187,374.09,1386.75
2025-10-14,FB-100332,UA - Prospecting - Broad | iOS | US | UGC,20,66.55,252.02
2025-10-14,FB-100333,UA - Lookalike - 5% | Android | APAC | Playables,37,79.4,405.42
2025-10-14,FB-100334,UA - Lookalike - 1% | Android | APAC | Carousel,44,136.65,571.88
2025-10-14,FB-100335,UA - Prospecting - Broad | Android | LATAM | Static,24,58.0,299.51
2025-10-14,FB-100336,UA - Retargeting - Value | Android | MENA | Playables,45,132.08,623.95
2025-10-14,FB-100337,UA - Retargeting - Value | iOS | LATAM | Static,18,67.8,406.8
2025-10-14,FB-100338,UA - Retargeting - Value | Android | EU | Carousel,69,253.62,1521.72
2025-10-14,FB-100339,UA - Prospecting - Broad | Android | MENA | Static,48,132.73,587.86
2025-10-14,FB-100340,UA - Lookalike - 5% | Android | APAC | UGC,98,379.39,1777.82
2025-10-14,FB-100341,UA - Lookalike - 5% | iOS | LATAM | Static,15,48.51,169.64
2025-10-14,FB-100342,UA - Lookalike - 1% | Android | APAC | UGC,104,250.68,1281.73
2025-10-14,FB-100343,UA - Lookalike - 1% | iOS | MENA | Video,41,108.2,384.65
2025-10-14,FB-100344,UA - Lookalike - 5% | Android | LATAM | UGC,50,167.8,585.12
2025-10-14,FB-100345,UA - Lookalike - 1% | Android | US | Carousel,208,768.02,3824.74
2025-10-14,FB-100346,UA - Lookalike - 5% | Android | US | Playables,116,520.2,2751.86
2025-10-14,FB-100347,UA - Prospecting - Broad | iOS | MENA | Playables,75,267.62,1215.8
2025-10-14,FB-100348,UA - Lookalike - 1% | iOS | MENA | Static,56,162.23,600.74
2025-10-14,FB-100349,UA - Prospecting - Broad | iOS | MENA | Static,72,255.62,1251.77
2025-10-14,GG-200000,Search - Brand - Exact | iOS | US | Carousel,15,64.77,242.18
2025-10-14,GG-200001,UAC - Value | Android | US | Static,115,499.39,2541.4
2025-10-14,GG-200002,Search - Non-Brand - Broad | iOS | MENA | Playables,39,155.08,567.59
2025-10-14,GG-200003,UAC - Value | iOS | LATAM | Carousel,124,505.51,2058.44
2025-10-14,GG-200004,Search - Brand - Exact | iOS | LATAM | Playables,51,225.53,677.27
2025-10-14,GG-200005,Search - Brand - Exact | iOS | US | Carousel,173,794.81,3141.09
2025-10-14,GG-200006,Search - Non-Brand - Broad | iOS | LATAM | Carousel,29,125.99,358.69
2025-10-14,GG-200007,Search - Non-Brand - Broad | iOS | US | Playables,45,209.65,741.11
2025-10-14,GG-200008,Search - Non-Brand - Broad | iOS | LATAM | UGC,77,327.92,1266.1
2025-10-14,GG-200009,UAC - Value | Android | LATAM | Playables,180,638.62,3820.22
2025-10-14,GG-200010,Search - Brand - Exact | iOS | EU | Playables,56,264.95,907.19
2025-10-14,GG-200011,Search - Brand - Exact | iOS | MENA | Carousel,26,86.96,386.19
2025-10-14,GG-200012,Search - Non-Brand - Broad | iOS | LATAM | Static,32,109.21,438.04
2025-10-14,GG-200013,Search - Non-Brand - Broad | iOS | APAC | Static,19,57.55,248.16
2025-10-14,GG-200014,UAC - Installs | Android | EU | Video,49,167.19,741.32
2025-10-14,GG-200015,Search - Brand - Exact | Android | MENA | Playables,38,94.75,297.23
2025-10-14,GG-200016,UAC - Value | iOS | MENA | Static,163,655.88,2923.26
2025-10-14,GG-200017,Search - Non-Brand - Broad | Android | EU | Static,36,140.63,614.41
2025-10-14,GG-200018,UAC - Installs | iOS | US | UGC,136,490.61,2257.3
2025-10-14,GG-200019,UAC - Installs | Android | APAC | Playables,85,245.68,843.17
2025-10-14,GG-200020,Search - Non-Brand - Broad | iOS | EU | Playables,90,402.29,1885.13
2025-10-14,GG-200021,UAC - Installs | iOS | APAC | Static,131,533.56,2027.53
2025-10-14,GG-200022,UAC - Value | iOS | APAC | Carousel,34,166.16,996.96
2025-10-14,GG-200023,Search - Non-Brand - Broad | iOS | EU | Static,23,81.42,324.54
2025-10-14,GG-200024,UAC - Installs | iOS | US | UGC,73,284.64,1367.98
2025-10-14,GG-200025,UAC - Installs | Android | MENA | Video,143,324.57,1402.14
2025-10-14,GG-200026,UAC - Value | Android | EU | Carousel,221,724.24,3104.82
2025-10-14,GG-200027,Search - Non-Brand - Broad | Android | APAC | Video,41,131.19,556.9
2025-10-14,GG-200028,UAC - Value | iOS | LATAM | Video,58,287.57,1257.83
2025-10-14,GG-200029,UAC - Installs | Android | APAC | Playables,93,219.23,990.48
2025-10-14,GG-200030,UAC - Installs | Android | APAC | Video,229,763.12,2477.85
2025-10-14,GG-200031,Search - Brand - Exact | Android | US | Carousel,57,224.27,1080.98
2025-10-14,GG-200032,Search - Brand - Exact | iOS | EU | Static,35,163.4,680.72
2025-10-14,GG-200033,UAC - Value | iOS | APAC | Static,65,244.13,1372.74
2025-10-14,GG-200034,Search - Brand - Exact | iOS | MENA | Video,19,62.76,234.91
2025-10-14,GG-200035,Search - Non-Brand - Broad | Android | LATAM | Static,76,251.07,677.39
2025-10-14,GG-200036,Search - Non-Brand - Broad | iOS | US | Carousel,17,73.02,188.32
2025-10-14,GG-200037,Search - Non-Brand - Broad | iOS | US | Video,94,442.81,1811.98
2025-10-14,GG-200038,Search - Brand - Exact | iOS | MENA | UGC,23,61.35,160.55
2025-10-14,GG-200039,Search - Brand - Exact | Android | APAC | Playables,63,166.71,558.48
2025-10-14,GG-200040,UAC - Value | Android | EU | Carousel,82,406.59,1758.91
2025-10-14,GG-200041,Search - Non-Brand - Broad | Android | MENA | Carousel,97,328.03,1479.74
2025-10-14,GG-200042,UAC - Installs | iOS | EU | Video,107,443.11,2363.99
2025-10-14,GG-200043,Search - Brand - Exact | Android | MENA | Playables,38,148.83,430.86
2025-10-14,GG-200044,UAC - Value | iOS | APAC | Video,98,465.4,1930.48
2025-10-14,GG-200045,UAC - Installs | iOS | LATAM | Video,148,404.91,1715.6
2025-10-14,GG-200046,Search - Brand - Exact | Android | LATAM | Static,19,48.25,138.43
2025-10-14,GG-200047,UAC - Installs | iOS | EU | Video,257,1198.67,5533.06
2025-10-14,GG-200048,UAC - Value | iOS | EU | UGC,83,451.91,2711.46
2025-10-14,GG-200049,UAC - Value | Android | EU | Video,79,269.66,1355.85
2025-10-14,GG-200050,Search - Brand - Exact | Android | LATAM | Static,100,390.78,1502.16
2025-10-14,GG-200051,UAC - Installs | Android | US | Carousel,186,808.37,3564.1
2025-10-14,GG-200052,UAC - Installs | iOS | MENA | UGC,156,636.28,2751.27
2025-10-14,GG-200053,UAC - Installs | Android | EU | Carousel,159,671.7,2685.46
2025-10-14,GG-200054,Search - Brand - Exact | Android | LATAM | Carousel,72,230.85,862.92
2025-10-14,GG-200055,UAC - Value | iOS | APAC | UGC,118,566.57,3399.42
2025-10-14,GG-200056,UAC - Value | iOS | LATAM | Static,133,616.65,3594.45
2025-10-14,GG-200057,UAC - Installs | iOS | LATAM | Playables,171,750.04,2493.13
2025-10-14,GG-200058,UAC - Value | Android | APAC | Video,101,437.17,2623.02
2025-10-14,GG-200059,UAC - Installs | Android | MENA | Carousel,42,118.44,541.27
2025-10-14,GG-200060,UAC - Installs | Android | US | Carousel,83,370.89,1681.62
2025-10-14,GG-200061,UAC - Value | iOS | APAC | Playables,23,80.78,349.13
2025-10-14,GG-200062,UAC - Value | Android | APAC | Carousel,180,826.13,4887.39
2025-10-14,GG-200063,UAC - Value | Android | LATAM | Playables,79,291.44,1583.1
2025-10-14,GG-200064,UAC - Value | iOS | US | Video,169,752.3,3721.63
2025-10-14,GG-200065,Search - Brand - Exact | iOS | MENA | Static,142,413.11,1306.67
