date,source,campaign_id,campaign_name,impressions,clicks,spend,installs
2025-10-07,Google Ads,GG-200000,Search - Brand - Exact | iOS | US | Carousel,7247,323,170.38,62
2025-10-13,Google Ads,GG-200140,UAC - Value | iOS | LATAM | Playables,25828,702,425.41,161
2025-10-13,Google Ads,GG-200141,UAC - Installs | Android | EU | Carousel,23633,540,304.56,133
2025-10-13,Google Ads,GG-200142,Search - Non-Brand - Broad | Android | LATAM | Carousel,14415,350,98.77,74
2025-10-13,Google Ads,GG-200143,UAC - Installs | iOS | LATAM | UGC,25611,1000,486.1,265
2025-10-13,Google Ads,GG-200144,UAC - Value | iOS | LATAM | Video,13357,602,325.2,118
2025-10-13,Google Ads,GG-200145,UAC - Installs | iOS | LATAM | Static,14196,702,333.03,82
2025-10-13,Google Ads,GG-200146,UAC - Installs | Android | LATAM | Video,21086,795,390.42,163
2025-10-13,Google Ads,GG-200147,Search - Non-Brand - Broad | iOS | LATAM | UGC,8373,326,91.87,61
2025-10-13,Google Ads,GG-200148,UAC - Installs | Android | MENA | Carousel,14386,467,227.85,104
2025-10-13,Google Ads,GG-200149,Search - Non-Brand - Broad | Android | US | Playables,27291,726,361.77,163
2025-10-13,Google Ads,GG-200150,Search - Non-Brand - Broad | Android | US | Playables,10318,271,110.41,27
2025-10-13,Google Ads,GG-200151,UAC - Value | Android | US | Video,13975,472,278.53,112
2025-10-13,Google Ads,GG-200152,Search - Non-Brand - Broad | iOS | APAC | Video,9336,255,114.14,55
2025-10-13,Google Ads,GG-200153,UAC - Value | Android | MENA | Static,16673,550,180.56,122
2025-10-13,Google Ads,GG-200154,UAC - Installs | iOS | APAC | Static,23204,641,334.92,105
2025-10-13,Google Ads,GG-200155,Search - Brand - Exact | iOS | LATAM | Video,15231,724,369.17,121
2025-10-13,Google Ads,GG-200156,Search - Non-Brand - Broad | Android | MENA | Video,20643,727,291.82,118
2025-10-13,Google Ads,GG-200157,UAC - Value | iOS | EU | Video,15461,581,406.58,98
2025-10-13,Google Ads,GG-200158,Search - Brand - Exact | iOS | EU | Carousel,25719,636,306.68,49
2025-10-13,Google Ads,GG-200159,Search - Brand - Exact | Android | LATAM | Playables,11439,392,105.21,74
2025-10-13,Google Ads,GG-200160,UAC - Value | iOS | LATAM | UGC,18890,408,242.96,92
2025-10-13,Google Ads,GG-200161,UAC - Installs | Android | MENA | UGC,13889,480,230.45,128
2025-10-13,Google Ads,GG-200162,Search - Non-Brand - Broad | Android | US | Carousel,14879,636,336.76,149
2025-10-13,Google Ads,GG-200163,Search - Brand - Exact | iOS | LATAM | Static,9377,287,89.86,42
2025-10-13,Google Ads,GG-200164,Search - Non-Brand - Broad | iOS | LATAM | Playables,7738,199,108.57,27
2025-10-13,Google Ads,GG-200165,UAC - Value | Android | MENA | UGC,23486,759,283.64,115
2025-10-13,Google Ads,GG-200166,Search - Brand - Exact | iOS | US | UGC,9497,426,247.59,58
2025-10-13,Google Ads,GG-200167,UAC - Installs | Android | EU | UGC,18647,840,323.74,127
2025-10-13,Google Ads,GG-200168,UAC - Value | Android | US | Carousel,12410,355,174.38,87
2025-10-13,Google Ads,GG-200169,UAC - Installs | Android | APAC | Carousel,12894,445,167.05,111
2025-10-13,Google Ads,GG-200170,Search - Brand - Exact | iOS | MENA | Playables,4889,198,103.87,27
2025-10-13,Google Ads,GG-200171,Search - Brand - Exact | iOS | LATAM | Static,8869,304,147.2,46
2025-10-13,Google Ads,GG-200172,Search - Non-Brand - Broad | Android | APAC | Carousel,11962,260,74.8,57
2025-10-13,Google Ads,GG-200173,Search - Brand - Exact | iOS | MENA | Carousel,14091,326,81.66,40
2025-10-13,Google Ads,GG-200174,Search - Non-Brand - Broad | iOS | LATAM | Playables,11144,401,213.81,62
2025-10-13,Google Ads,GG-200175,Search - Non-Brand - Broad | Android | EU | UGC,9567,296,109.7,27
2025-10-13,Google Ads,GG-200176,UAC - Value | iOS | MENA | Carousel,12707,604,287.26,96
2025-10-13,Google Ads,GG-200177,Search - Non-Brand - Broad | iOS | MENA | Static,10783,247,76.3,32
2025-10-13,Google Ads,GG-200178,UAC - Installs | Android | MENA | UGC,15535,468,208.82,131
2025-10-13,Google Ads,GG-200179,Search - Brand - Exact | Android | MENA | Video,10091,271,104.06,19
2025-10-13,Google Ads,GG-200180,Search - Non-Brand - Broad | Android | MENA | Playables,9609,393,178.74,30
2025-10-13,Google Ads,GG-200181,UAC - Value | Android | LATAM | Playables,15043,571,267.06,119
2025-10-13,Google Ads,GG-200182,UAC - Value | Android | EU | Playables,25574,973,584.48,176
2025-10-13,Google Ads,GG-200183,Search - Brand - Exact | Android | MENA | UGC,14314,574,227.48,123
2025-10-13,Google Ads,GG-200184,UAC - Value | iOS | EU | Playables,39788,1343,564.6,218
2025-10-13,Google Ads,GG-200185,UAC - Value | iOS | MENA | Video,19366,721,456.9,107
2025-10-13,Google Ads,GG-200186,UAC - Installs | iOS | US | UGC,17799,367,198.55,97
2025-10-13,Google Ads,GG-200187,Search - Brand - Exact | Android | EU | Playables,18616,426,113.06,92
2025-10-13,Google Ads,GG-200188,Search - Brand - Exact | Android | APAC | Carousel,5420,178,69.72,39
2025-10-13,Google Ads,GG-200189,Search - Brand - Exact | Android | US | UGC,11359,501,260.22,77
2025-10-13,Google Ads,GG-200190,Search - Non-Brand - Broad | iOS | APAC | Static,16736,813,343.82,54
2025-10-13,Google Ads,GG-200191,UAC - Value | iOS | LATAM | UGC,19072,522,302.24,67
2025-10-13,Google Ads,GG-200192,Search - Non-Brand - Broad | iOS | APAC | Video,5994,200,104.78,41
2025-10-13,Google Ads,GG-200193,UAC - Value | iOS | US | Static,12496,455,191.1,124
2025-10-13,Google Ads,GG-200194,Search - Brand - Exact | Android | EU | Video,15817,612,308.69,95
2025-10-13,Google Ads,GG-200195,UAC - Value | iOS | APAC | Playables,9373,376,138.82,97
2025-10-13,Google Ads,GG-200196,UAC - Value | iOS | EU | Static,12678,466,233.19,80
2025-10-13,Google Ads,GG-200197,Search - Non-Brand - Broad | iOS | EU | Carousel,6138,173,75.55,20
2025-10-13,Google Ads,GG-200198,Search - Brand - Exact | Android | US | UGC,12040,537,204.38,94
2025-10-13,Google Ads,GG-200199,Search - Brand - Exact | Android | EU | Video,11052,252,119.67,17
2025-10-13,Google Ads,GG-200200,Search - Brand - Exact | Android | APAC | Playables,7987,195,84.3,46
2025-10-13,Google Ads,GG-200201,UAC - Value | Android | US | UGC,18995,402,233.4,93
2025-10-13,Google Ads,GG-200202,Search - Brand - Exact | Android | MENA | Static,13686,545,163.01,111
2025-10-13,Google Ads,GG-200203,Search - Non-Brand - Broad | Android | MENA | Carousel,16751,464,174.74,70
2025-10-13,Google Ads,GG-200204,UAC - Installs | iOS | MENA | Playables,9724,381,201.55,86
2025-10-13,Google Ads,GG-200205,Search - Non-Brand - Broad | Android | LATAM | Static,17433,516,145.92,100
2025-10-13,Google Ads,GG-200206,Search - Brand - Exact | iOS | LATAM | Carousel,4096,163,76.3,34
2025-10-13,Google Ads,GG-200207,UAC - Value | Android | APAC | Playables,11740,481,171.38,110
2025-10-13,Google Ads,GG-200208,UAC - Installs | Android | LATAM | UGC,23821,1052,460.67,236
2025-10-13,Google Ads,GG-200209,UAC - Installs | iOS | APAC | Static,17152,398,173.85,58
2025-10-13,Google Ads,GG-200210,UAC - Value | iOS | EU | Playables,9066,197,96.16,28
2025-10-13,Google Ads,GG-200211,Search - Non-Brand - Broad | Android | EU | Carousel,22607,767,225.73,154
2025-10-13,Google Ads,GG-200212,UAC - Value | iOS | US | Playables,5332,224,121.09,41
2025-10-13,Google Ads,GG-200213,Search - Non-Brand - Broad | iOS | MENA | Playables,14363,663,317.11,53
2025-10-13,Google Ads,GG-200214,Search - Non-Brand - Broad | iOS | EU | Carousel,16009,421,195.47,28
2025-10-13,Google Ads,GG-200215,UAC - Installs | iOS | US | UGC,11582,555,249.97,144
2025-10-13,Google Ads,GG-200216,Search - Brand - Exact | Android | MENA | Static,15657,775,208.94,63
2025-10-13,Google Ads,GG-200217,Search - Brand - Exact | iOS | APAC | Playables,9057,312,109.39,18
2025-10-13,Google Ads,GG-200218,Search - Non-Brand - Broad | Android | EU | Playables,4191,89,27.7,15
2025-10-13,Google Ads,GG-200219,UAC - Installs | iOS | EU | Carousel,14006,614,310.25,136
2025-10-13,Google Ads,GG-200220,Search - Brand - Exact | Android | EU | Static,18120,900,286.11,195
2025-10-13,Google Ads,GG-200221,Search - Non-Brand - Broad | iOS | EU | Playables,11032,490,210.5,61
2025-10-13,Google Ads,GG-200222,UAC - Installs | iOS | EU | Playables,11692,296,132.31,81
2025-10-13,Google Ads,GG-200223,UAC - Installs | iOS | APAC | UGC,25180,713,321.21,163
2025-10-13,Google Ads,GG-200224,UAC - Value | iOS | LATAM | Carousel,22475,457,235.9,55
2025-10-13,Google Ads,GG-200225,UAC - Installs | iOS | US | UGC,18405,618,281.81,91
2025-10-13,Google Ads,GG-200226,UAC - Value | Android | LATAM | Carousel,26831,846,344.41,229
2025-10-13,Google Ads,GG-200227,Search - Non-Brand - Broad | Android | MENA | Static,9158,304,151.36,39
2025-10-13,Google Ads,GG-200228,UAC - Value | Android | LATAM | Playables,26909,839,393.16,184
2025-10-13,Google Ads,GG-200229,UAC - Installs | iOS | EU | Static,13269,572,287.77,128
2025-10-13,Google Ads,GG-200230,Search - Non-Brand - Broad | Android | APAC | Playables,7266,348,102.8,47
2025-10-13,Google Ads,GG-200231,UAC - Installs | iOS | MENA | Carousel,11519,239,111.11,33
2025-10-13,Google Ads,GG-200232,Search - Non-Brand - Broad | iOS | APAC | UGC,13176,608,233.47,128
2025-10-13,Google Ads,GG-200233,UAC - Value | iOS | EU | Static,6671,237,136.61,34
2025-10-13,Google Ads,GG-200234,Search - Brand - Exact | Android | MENA | Video,10384,459,137.84,82
2025-10-13,Google Ads,GG-200235,UAC - Value | Android | US | Video,33856,1375,527.45,397
2025-10-13,Google Ads,GG-200236,Search - Non-Brand - Broad | Android | EU | Video,8992,433,212.78,62
2025-10-13,Google Ads,GG-200237,UAC - Value | Android | EU | Playables,20829,945,555.0,267
2025-10-13,Google Ads,GG-200238,UAC - Value | iOS | US | Playables,36282,842,470.17,108
2025-10-13,Google Ads,GG-200239,UAC - Value | iOS | US | Video,27361,986,407.32,249
2025-10-13,Google Ads,GG-200240,UAC - Installs | Android | US | Playables,9352,271,149.0,77
2025-10-13,Google Ads,GG-200241,UAC - Value | iOS | US | Playables,18483,818,546.67,161
2025-10-13,Google Ads,GG-200242,Search - Non-Brand - Broad | Android | US | Video,10559,216,87.37,44
2025-10-13,Google Ads,GG-200243,UAC - Installs | Android | EU | Playables,11031,521,261.75,116
2025-10-13,Google Ads,GG-200244,Search - Brand - Exact | iOS | LATAM | UGC,11947,250,125.43,17
2025-10-13,Google Ads,GG-200245,Search - Non-Brand - Broad | iOS | APAC | UGC,7695,372,117.7,79
2025-10-13,Google Ads,GG-200246,Search - Brand - Exact | Android | LATAM | Video,13014,508,248.11,102
2025-10-13,Google Ads,GG-200247,UAC - Value | Android | APAC | UGC,10789,399,169.73,112
2025-10-13,Google Ads,GG-200248,Search - Non-Brand - Broad | iOS | US | Video,17556,858,470.87,156
2025-10-13,Google Ads,GG-200249,UAC - Installs | Android | APAC | UGC,9985,416,168.06,91
2025-10-13,Google Ads,GG-200250,Search - Non-Brand - Broad | Android | MENA | Video,12563,443,163.02,94
2025-10-13,Google Ads,GG-200251,UAC - Installs | Android | MENA | UGC,13069,290,101.96,37
2025-10-13,Google Ads,GG-200252,Search - Brand - Exact | Android | US | Carousel,10717,353,132.45,65
2025-10-13,Google Ads,GG-200253,Search - Non-Brand - Broad | Android | LATAM | Video,8569,279,85.46,59
2025-10-13,Google Ads,GG-200254,UAC - Installs | Android | APAC | Video,15187,461,146.23,78
2025-10-13,Google Ads,GG-200255,UAC - Value | Android | MENA | Static,26254,1036,434.5,196
2025-10-13,Google Ads,GG-200256,Search - Brand - Exact | iOS | APAC | Static,19366,497,256.6,89
2025-10-13,Google Ads,GG-200257,UAC - Value | iOS | US | Video,11236,559,373.41,154
2025-10-13,Google Ads,GG-200258,UAC - Value | Android | US | Carousel,22980,1074,591.67,243
2025-10-13,Google Ads,GG-200259,UAC - Value | iOS | US | Carousel,12625,347,195.43,45
2025-10-13,Google Ads,GG-200260,UAC - Value | iOS | EU | Carousel,16397,763,313.44,112
2025-10-13,Google Ads,GG-200261,UAC - Value | iOS | EU | Playables,19412,470,278.1,92
2025-10-13,Google Ads,GG-200262,Search - Non-Brand - Broad | Android | MENA | Carousel,10635,407,126.94,70
2025-10-13,Google Ads,GG-200263,Search - Non-Brand - Broad | Android | US | Carousel,10841,480,257.09,69
2025-10-13,Google Ads,GG-200264,UAC - Installs | iOS | EU | UGC,18243,551,370.11,72
2025-10-13,Google Ads,GG-200265,Search - Brand - Exact | iOS | US | Video,11227,561,330.77,88
2025-10-13,Google Ads,GG-200266,UAC - Installs | iOS | APAC | Carousel,18424,900,565.65,229
2025-10-13,Google Ads,GG-200267,Search - Non-Brand - Broad | Android | EU | Video,10518,353,96.79,83
2025-10-13,Google Ads,GG-200268,UAC - Value | iOS | APAC | Playables,17758,561,323.98,89
2025-10-13,Google Ads,GG-200269,UAC - Installs | Android | US | Video,15259,432,280.02,117
2025-10-13,Google Ads,GG-200270,UAC - Installs | Android | MENA | Playables,16635,451,230.06,122
2025-10-13,Google Ads,GG-200271,UAC - Value | iOS | US | Carousel,12080,411,235.05,48
2025-10-13,Google Ads,GG-200272,Search - Non-Brand - Broad | iOS | US | Playables,9904,386,202.77,66
2025-10-13,Google Ads,GG-200273,Search - Non-Brand - Broad | Android | APAC | Static,16728,335,90.15,37
2025-10-13,Google Ads,GG-200274,UAC - Value | iOS | LATAM | Carousel,17507,637,312.51,121
2025-10-13,Google Ads,GG-200275,UAC - Value | Android | US | Static,17080,785,450.67,139
2025-10-13,Google Ads,GG-200276,UAC - Value | iOS | APAC | Carousel,13145,313,192.65,60
2025-10-13,Google Ads,GG-200277,Search - Non-Brand - Broad | Android | LATAM | Carousel,9885,305,122.7,23
2025-10-13,Google Ads,GG-200278,Search - Non-Brand - Broad | iOS | MENA | Playables,11846,272,143.53,37
2025-10-13,Google Ads,GG-200279,UAC - Installs | iOS | US | Static,12926,332,155.74,83
2025-10-13,Google Ads,GG-200280,UAC - Value | Android | APAC | Carousel,12520,555,169.11,142
2025-10-13,Google Ads,GG-200281,UAC - Value | iOS | APAC | Carousel,14968,580,356.87,139
2025-10-13,Google Ads,GG-200282,Search - Non-Brand - Broad | Android | LATAM | Carousel,8997,195,61.42,36
2025-10-13,Google Ads,GG-200283,UAC - Value | iOS | LATAM | Static,26015,930,392.83,204
2025-10-13,Google Ads,GG-200284,Search - Non-Brand - Broad | iOS | LATAM | UGC,9556,311,139.79,49
2025-10-13,Google Ads,GG-200285,UAC - Value | iOS | APAC | Carousel,17285,576,279.76,128
2025-10-13,Google Ads,GG-200286,Search - Non-Brand - Broad | iOS | US | Playables,10669,345,198.69,68
2025-10-13,Google Ads,GG-200287,UAC - Value | Android | MENA | Video,13255,575,229.08,151
2025-10-13,Google Ads,GG-200288,Search - Brand - Exact | Android | APAC | Carousel,6526,164,79.69,20
2025-10-13,Google Ads,GG-200289,UAC - Installs | iOS | APAC | Static,12196,322,159.78,58
2025-10-13,Google Ads,GG-200290,UAC - Value | Android | LATAM | Static,8964,274,145.14,61
2025-10-13,Google Ads,GG-200291,UAC - Value | iOS | US | UGC,10517,237,128.83,51
2025-10-13,Google Ads,GG-200292,UAC - Value | iOS | MENA | Playables,25839,612,359.06,77
2025-10-13,Google Ads,GG-200293,Search - Brand - Exact | Android | LATAM | Playables,13039,423,91.92,42
2025-10-13,Google Ads,GG-200294,Search - Non-Brand - Broad | Android | EU | Carousel,19379,833,398.42,138
2025-10-13,Google Ads,GG-200295,UAC - Installs | Android | MENA | UGC,26092,1046,566.3,254
2025-10-13,Google Ads,GG-200296,Search - Brand - Exact | iOS | US | Video,7282,342,130.61,55
2025-10-13,Google Ads,GG-200297,Search - Non-Brand - Broad | iOS | EU | Playables,15497,717,370.12,107
2025-10-13,Google Ads,GG-200298,UAC - Value | iOS | LATAM | UGC,9432,244,88.69,68
2025-10-13,Google Ads,GG-200299,UAC - Value | Android | LATAM | Video,10837,458,146.19,110
2025-10-13,Google Ads,GG-200300,Search - Brand - Exact | Android | LATAM | UGC,11472,378,117.9,55
2025-10-13,Google Ads,GG-200301,UAC - Installs | Android | EU | Carousel,21641,901,537.18,176
2025-10-13,Google Ads,GG-200302,UAC - Value | iOS | APAC | Static,13613,300,131.97,65
2025-10-13,Google Ads,GG-200303,UAC - Value | iOS | APAC | Video,18726,887,330.41,232
2025-10-13,Google Ads,GG-200304,UAC - Installs | iOS | LATAM | Video,15665,623,325.77,72
2025-10-13,Google Ads,GG-200305,UAC - Installs | Android | US | Video,14554,600,284.22,155
2025-10-13,Google Ads,GG-200306,Search - Non-Brand - Broad | Android | EU | Static,17343,393,112.36,90
2025-10-13,Google Ads,GG-200307,UAC - Value | Android | LATAM | Playables,8804,308,167.21,81
2025-10-13,Google Ads,GG-200308,Search - Non-Brand - Broad | iOS | EU | UGC,13112,595,280.72,102
2025-10-13,Google Ads,GG-200309,Search - Brand - Exact | Android | APAC | UGC,24039,1011,317.35,106
2025-10-13,Google Ads,GG-200310,UAC - Value | Android | APAC | Playables,18536,648,296.01,108
2025-10-13,Google Ads,GG-200311,Search - Non-Brand - Broad | iOS | US | Static,10764,301,155.86,53
2025-10-13,Google Ads,GG-200312,Search - Brand - Exact | iOS | US | Playables,15161,593,285.94,95
2025-10-13,Google Ads,GG-200313,Search - Non-Brand - Broad | Android | LATAM | Carousel,14417,459,210.31,103
2025-10-13,Google Ads,GG-200314,UAC - Value | iOS | US | Carousel,8993,337,141.24,71
2025-10-13,Google Ads,GG-200315,UAC - Value | iOS | MENA | UGC,11359,567,208.94,100
2025-10-13,Google Ads,GG-200316,UAC - Value | Android | LATAM | Carousel,23354,521,196.78,107
2025-10-13,Google Ads,GG-200317,Search - Brand - Exact | Android | LATAM | Playables,10984,454,179.06,99
2025-10-13,Google Ads,GG-200318,Search - Non-Brand - Broad | Android | LATAM | Video,10989,504,214.75,110
2025-10-13,Google Ads,GG-200319,UAC - Installs | iOS | US | Static,10844,435,206.15,78
2025-10-13,Google Ads,GG-200320,UAC - Value | Android | MENA | UGC,23292,687,360.54,135
2025-10-13,Google Ads,GG-200321,UAC - Value | Android | MENA | UGC,28782,833,398.01,209
2025-10-13,Google Ads,GG-200322,Search - Non-Brand - Broad | Android | APAC | Playables,7460,285,108.41,24
2025-10-13,Google Ads,GG-200323,Search - Non-Brand - Broad | Android | APAC | Carousel,8722,420,85.18,76
2025-10-13,Google Ads,GG-200324,Search - Brand - Exact | Android | LATAM | UGC,24364,773,287.25,115
2025-10-13,Google Ads,GG-200325,Search - Non-Brand - Broad | iOS | US | UGC,18401,607,281.34,85
2025-10-13,Google Ads,GG-200326,UAC - Value | Android | APAC | Playables,23036,507,192.56,126
2025-10-13,Google Ads,GG-200327,UAC - Value | iOS | APAC | UGC,21670,951,547.68,181
2025-10-13,Google Ads,GG-200328,Search - Brand - Exact | iOS | EU | Video,8552,348,142.16,25
2025-10-13,Google Ads,GG-200329,UAC - Installs | Android | LATAM | Video,14908,687,391.25,112
2025-10-13,Google Ads,GG-200330,Search - Non-Brand - Broad | Android | MENA | Carousel,12350,472,125.93,51
2025-10-13,Google Ads,GG-200331,Search - Brand - Exact | iOS | MENA | UGC,5847,224,62.99,38
2025-10-13,Google Ads,GG-200332,UAC - Installs | Android | LATAM | Playables,11957,295,135.08,53
2025-10-13,Google Ads,GG-200333,Search - Non-Brand - Broad | Android | APAC | Playables,13901,428,89.92,79
2025-10-13,Google Ads,GG-200334,UAC - Installs | iOS | US | Static,17723,647,327.38,146
2025-10-13,Google Ads,GG-200335,UAC - Installs | Android | APAC | Carousel,15461,455,237.51,122
2025-10-13,Google Ads,GG-200336,Search - Non-Brand - Broad | Android | APAC | Video,10241,208,74.65,18
2025-10-13,Google Ads,GG-200337,UAC - Value | Android | MENA | Carousel,19409,867,386.6,185
